Year,Age,StagYear,Form,LastSeen,AgeClass,animal,y_form,p_form,e_form,ABS,ABSY,ABSP,ABSO,Code
1991,5,971_1991,4.5,8,1,TIG86,4.5,NA,NA,0,0,NA,NA,971
1992,6,971_1992,5,8,1,TIG86,5,NA,NA,0,0,NA,NA,971
1993,7,971_1993,4.625,8,1,TIG86,4.625,NA,NA,0,0,NA,NA,971
1994,8,971_1994,5,8,2,TIG86,NA,5,NA,NA,NA,NA,NA,971
1994,5,2370_1994,5.75,6,1,TIG89,5.75,NA,NA,4,4,NA,NA,2370
1995,6,2370_1995,5.875,6,1,TIG89,5.875,NA,NA,3,3,NA,NA,2370
1993,4,2370_1993,4,6,1,TIG89,4,NA,NA,0,0,NA,NA,2370
1992,3,2370_1992,3.75,6,1,TIG89,3.75,NA,NA,0,0,NA,NA,2370
1998,5,2212_1998,4.5,5,1,TIG93,4.5,NA,NA,NA,NA,NA,NA,2212
1997,4,2212_1997,4,5,1,TIG93,4,NA,NA,NA,NA,NA,NA,2212
1973,9,177_1973,4,10,2,TIMSS,NA,4,NA,NA,NA,NA,NA,177
1974,10,177_1974,5,10,2,TIMSS,NA,5,NA,NA,NA,NA,NA,177
1974,9,1756_1974,7.5,9,2,TINYS,NA,7.5,NA,NA,NA,NA,NA,1756
1973,8,1756_1973,7.5,9,2,TINYS,NA,7.5,NA,NA,NA,NA,NA,1756
1982,3,2532_1982,3,13,1,TIT79,3,NA,NA,NA,NA,NA,NA,2532
1983,4,2532_1983,3,13,1,TIT79,3,NA,NA,NA,NA,NA,NA,2532
1984,5,2532_1984,4.5,13,1,TIT79,4.5,NA,NA,0,0,NA,NA,2532
1985,6,2532_1985,4,13,1,TIT79,4,NA,NA,0,0,NA,NA,2532
1986,7,2532_1986,2.5,13,1,TIT79,2.5,NA,NA,NA,NA,NA,NA,2532
1987,8,2532_1987,4.5,13,2,TIT79,NA,4.5,NA,3,NA,3,NA,2532
1988,9,2532_1988,5,13,2,TIT79,NA,5,NA,3,NA,3,NA,2532
1989,10,2532_1989,5,13,2,TIT79,NA,5,NA,2,NA,2,NA,2532
1990,11,2532_1990,5,13,2,TIT79,NA,5,NA,2,NA,2,NA,2532
1991,12,2532_1991,5,13,3,TIT79,NA,NA,5,1,NA,NA,1,2532
1992,13,2532_1992,5,13,3,TIT79,NA,NA,5,NA,NA,NA,NA,2532
2010,11,5724_2010,5,12,2,TKN99,NA,5,NA,0,NA,0,NA,5724
2009,10,5724_2009,4.5,12,2,TKN99,NA,4.5,NA,0,NA,0,NA,5724
2008,9,5724_2008,4,12,2,TKN99,NA,4,NA,1,NA,1,NA,5724
2007,8,5724_2007,5,12,2,TKN99,NA,5,NA,0,NA,0,NA,5724
2006,7,5724_2006,4,12,1,TKN99,4,NA,NA,1,1,NA,NA,5724
2005,6,5724_2005,4,12,1,TKN99,4,NA,NA,NA,NA,NA,NA,5724
2003,4,5724_2003,4,12,1,TKN99,4,NA,NA,NA,NA,NA,NA,5724
2011,12,5724_2011,4.5,12,3,TKN99,NA,NA,4.5,0,NA,NA,0,5724
2012,7,1760_2012,6.5,7,1,TLSK1,6.5,NA,NA,0,0,NA,NA,1760
1998,3,5860_1998,3,11,1,TNG95,3,NA,NA,NA,NA,NA,NA,5860
2003,8,5860_2003,4.5,11,2,TNG95,NA,4.5,NA,2,NA,2,NA,5860
2004,9,5860_2004,4.5,11,2,TNG95,NA,4.5,NA,0,NA,0,NA,5860
2006,11,5860_2006,4,11,2,TNG95,NA,4,NA,NA,NA,NA,NA,5860
2005,10,5860_2005,4,11,2,TNG95,NA,4,NA,2,NA,2,NA,5860
2002,7,5860_2002,4.5,11,1,TNG95,4.5,NA,NA,1,1,NA,NA,5860
2001,6,5860_2001,3.5,11,1,TNG95,3.5,NA,NA,0,0,NA,NA,5860
2000,5,5860_2000,3,11,1,TNG95,3,NA,NA,0,0,NA,NA,5860
1999,4,5860_1999,3,11,1,TNG95,3,NA,NA,0,0,NA,NA,5860
2000,3,5001_2000,1,13,1,TNG97,1,NA,NA,NA,NA,NA,NA,5001
2004,7,5001_2004,4,13,1,TNG97,4,NA,NA,0,0,NA,NA,5001
2006,9,5001_2006,3.75,13,2,TNG97,NA,3.75,NA,3,NA,3,NA,5001
2010,13,5001_2010,4,13,3,TNG97,NA,NA,4,3,NA,NA,3,5001
2009,12,5001_2009,4,13,3,TNG97,NA,NA,4,2,NA,NA,2,5001
2008,11,5001_2008,4,13,2,TNG97,NA,4,NA,3,NA,3,NA,5001
2007,10,5001_2007,4,13,2,TNG97,NA,4,NA,1,NA,1,NA,5001
2005,8,5001_2005,4,13,2,TNG97,NA,4,NA,0,NA,0,NA,5001
2003,6,5001_2003,4,13,1,TNG97,4,NA,NA,0,0,NA,NA,5001
2002,5,5001_2002,2.75,13,1,TNG97,2.75,NA,NA,0,0,NA,NA,5001
2001,4,5001_2001,2.125,13,1,TNG97,2.125,NA,NA,0,0,NA,NA,5001
2017,3,538_2017,5,6,1,TNQ14,5,NA,NA,0,0,NA,NA,538
2018,4,538_2018,5.5,6,1,TNQ14,5.5,NA,NA,0,0,NA,NA,538
2019,5,538_2019,6,6,1,TNQ14,6,NA,NA,0,0,NA,NA,538
2020,6,538_2020,5.75,6,1,TNQ14,5.75,NA,NA,0,0,NA,NA,538
2016,5,4636_2016,5.5,5,1,TNS11,5.5,NA,NA,NA,NA,NA,NA,4636
1998,5,3157_1998,3.5,14,1,TNY93,3.5,NA,NA,1,1,NA,NA,3157
2003,10,3157_2003,4.5,14,2,TNY93,NA,4.5,NA,0,NA,0,NA,3157
2004,11,3157_2004,4.5,14,2,TNY93,NA,4.5,NA,0,NA,0,NA,3157
2006,13,3157_2006,5.5,14,3,TNY93,NA,NA,5.5,0,NA,NA,0,3157
2007,14,3157_2007,4.5,14,3,TNY93,NA,NA,4.5,0,NA,NA,0,3157
2005,12,3157_2005,4.5,14,3,TNY93,NA,NA,4.5,NA,NA,NA,NA,3157
2002,9,3157_2002,5,14,2,TNY93,NA,5,NA,0,NA,0,NA,3157
2001,8,3157_2001,4.5,14,2,TNY93,NA,4.5,NA,0,NA,0,NA,3157
2000,7,3157_2000,4.5,14,1,TNY93,4.5,NA,NA,0,0,NA,NA,3157
1999,6,3157_1999,4.5,14,1,TNY93,4.5,NA,NA,0,0,NA,NA,3157
1997,4,3157_1997,3.5,14,1,TNY93,3.5,NA,NA,0,0,NA,NA,3157
1996,3,3157_1996,3,14,1,TNY93,3,NA,NA,NA,NA,NA,NA,3157
1999,3,5625_1999,3,3,1,TNY96,3,NA,NA,NA,NA,NA,NA,5625
2016,4,3181_2016,4,8,1,TOK12,4,NA,NA,0,0,NA,NA,3181
2017,5,3181_2017,4,8,1,TOK12,4,NA,NA,0,0,NA,NA,3181
2018,6,3181_2018,4,8,1,TOK12,4,NA,NA,0,0,NA,NA,3181
2020,8,3181_2020,5,8,2,TOK12,NA,5,NA,2,NA,2,NA,3181
2019,6,1954_2019,4.5,6,1,TOK13,4.5,NA,NA,0,0,NA,NA,1954
2017,6,400_2017,4,6,1,TOLER,4,NA,NA,0,0,NA,NA,400
2003,3,950_2003,4,3,1,TOO00,4,NA,NA,0,0,NA,NA,950
1991,12,3164_1991,4,12,3,TOPIS,NA,NA,4,2,NA,NA,2,3164
1990,11,3164_1990,4.75,12,2,TOPIS,NA,4.75,NA,2,NA,2,NA,3164
1989,10,3164_1989,4,12,2,TOPIS,NA,4,NA,2,NA,2,NA,3164
1988,9,3164_1988,4.5,12,2,TOPIS,NA,4.5,NA,1,NA,1,NA,3164
1987,8,3164_1987,4,12,2,TOPIS,NA,4,NA,3,NA,3,NA,3164
1978,4,4021_1978,4.25,8,1,TOR74,4.25,NA,NA,NA,NA,NA,NA,4021
1979,5,4021_1979,4.5,8,1,TOR74,4.5,NA,NA,0,0,NA,NA,4021
1980,6,4021_1980,5,8,1,TOR74,5,NA,NA,0,0,NA,NA,4021
1981,7,4021_1981,4,8,1,TOR74,4,NA,NA,1,1,NA,NA,4021
1982,8,4021_1982,4.75,8,2,TOR74,NA,4.75,NA,2,NA,2,NA,4021
1979,3,1481_1979,2.75,9,1,TOR76,2.75,NA,NA,NA,NA,NA,NA,1481
1980,4,1481_1980,3.5,9,1,TOR76,3.5,NA,NA,NA,NA,NA,NA,1481
1981,5,1481_1981,3.5,9,1,TOR76,3.5,NA,NA,NA,NA,NA,NA,1481
1982,6,1481_1982,4,9,1,TOR76,4,NA,NA,0,0,NA,NA,1481
1983,7,1481_1983,4,9,1,TOR76,4,NA,NA,1,1,NA,NA,1481
1984,8,1481_1984,4.5,9,2,TOR76,NA,4.5,NA,1,NA,1,NA,1481
1985,9,1481_1985,4,9,2,TOR76,NA,4,NA,1,NA,1,NA,1481
1980,3,2964_1980,2.5,3,1,TOR77,2.5,NA,NA,NA,NA,NA,NA,2964
1974,7,3053_1974,3.75,11,1,TORMO,3.75,NA,NA,NA,NA,NA,NA,3053
1975,8,3053_1975,5.5,11,2,TORMO,NA,5.5,NA,NA,NA,NA,NA,3053
1977,10,3053_1977,5.5,11,2,TORMO,NA,5.5,NA,NA,NA,NA,NA,3053
1978,11,3053_1978,5,11,2,TORMO,NA,5,NA,NA,NA,NA,NA,3053
1973,6,3053_1973,4.5,11,1,TORMO,4.5,NA,NA,NA,NA,NA,NA,3053
1996,3,244_1996,5,3,1,TOS93,5,NA,NA,NA,NA,NA,NA,244
1990,3,3253_1990,2,6,1,TOU87,2,NA,NA,0,0,NA,NA,3253
1993,6,3253_1993,4,6,1,TOU87,4,NA,NA,0,0,NA,NA,3253
1992,5,3253_1992,3.5,6,1,TOU87,3.5,NA,NA,0,0,NA,NA,3253
1991,4,3253_1991,3,6,1,TOU87,3,NA,NA,0,0,NA,NA,3253
1997,6,5469_1997,4,9,1,TOU91,4,NA,NA,0,0,NA,NA,5469
1998,7,5469_1998,4,9,1,TOU91,4,NA,NA,0,0,NA,NA,5469
2000,9,5469_2000,4,9,2,TOU91,NA,4,NA,2,NA,2,NA,5469
1999,8,5469_1999,4.5,9,2,TOU91,NA,4.5,NA,2,NA,2,NA,5469
1995,4,5469_1995,3,9,1,TOU91,3,NA,NA,0,0,NA,NA,5469
1994,3,5469_1994,3,9,1,TOU91,3,NA,NA,0,0,NA,NA,5469
1986,3,2585_1986,3,14,1,TRA83,3,NA,NA,NA,NA,NA,NA,2585
1987,4,2585_1987,3,14,1,TRA83,3,NA,NA,0,0,NA,NA,2585
1988,5,2585_1988,4,14,1,TRA83,4,NA,NA,0,0,NA,NA,2585
1989,6,2585_1989,4,14,1,TRA83,4,NA,NA,1,1,NA,NA,2585
1990,7,2585_1990,4.5,14,1,TRA83,4.5,NA,NA,0,0,NA,NA,2585
1991,8,2585_1991,4.5,14,2,TRA83,NA,4.5,NA,0,NA,0,NA,2585
1992,9,2585_1992,4,14,2,TRA83,NA,4,NA,NA,NA,NA,NA,2585
1993,10,2585_1993,4.5,14,2,TRA83,NA,4.5,NA,NA,NA,NA,NA,2585
1994,11,2585_1994,4,14,2,TRA83,NA,4,NA,NA,NA,NA,NA,2585
1995,12,2585_1995,4.5,14,3,TRA83,NA,NA,4.5,0,NA,NA,0,2585
1997,14,2585_1997,4,14,3,TRA83,NA,NA,4,0,NA,NA,0,2585
1996,13,2585_1996,2,14,3,TRA83,NA,NA,2,NA,NA,NA,NA,2585
1984,10,874_1984,5.5,10,2,TRIAN,NA,5.5,NA,0,NA,0,NA,874
1983,9,874_1983,4.125,10,2,TRIAN,NA,4.125,NA,0,NA,0,NA,874
1973,10,4463_1973,6.25,11,2,TRICK,NA,6.25,NA,NA,NA,NA,NA,4463
1974,11,4463_1974,5.5,11,2,TRICK,NA,5.5,NA,NA,NA,NA,NA,4463
1974,9,2531_1974,4.125,9,2,TRIPO,NA,4.125,NA,NA,NA,NA,NA,2531
1973,8,2531_1973,4,9,2,TRIPO,NA,4,NA,NA,NA,NA,NA,2531
1977,4,2974_1977,5.125,8,1,TRN73,5.125,NA,NA,NA,NA,NA,NA,2974
1978,5,2974_1978,5,8,1,TRN73,5,NA,NA,NA,NA,NA,NA,2974
1979,6,2974_1979,5.5,8,1,TRN73,5.5,NA,NA,0,0,NA,NA,2974
1980,7,2974_1980,5.625,8,1,TRN73,5.625,NA,NA,3,3,NA,NA,2974
1981,8,2974_1981,6,8,2,TRN73,NA,6,NA,2,NA,2,NA,2974
1980,3,1871_1980,2.75,8,1,TRN77,2.75,NA,NA,NA,NA,NA,NA,1871
1981,4,1871_1981,5,8,1,TRN77,5,NA,NA,0,0,NA,NA,1871
1982,5,1871_1982,5.5,8,1,TRN77,5.5,NA,NA,0,0,NA,NA,1871
1983,6,1871_1983,5,8,1,TRN77,5,NA,NA,1,1,NA,NA,1871
1984,7,1871_1984,5,8,1,TRN77,5,NA,NA,6,6,NA,NA,1871
1985,8,1871_1985,5.5,8,2,TRN77,NA,5.5,NA,0,NA,0,NA,1871
2005,3,2208_2005,1.5,12,1,TRT02,1.5,NA,NA,0,0,NA,NA,2208
2006,4,2208_2006,2.5,12,1,TRT02,2.5,NA,NA,0,0,NA,NA,2208
2010,8,2208_2010,3,12,2,TRT02,NA,3,NA,1,NA,1,NA,2208
2009,7,2208_2009,3,12,1,TRT02,3,NA,NA,0,0,NA,NA,2208
2008,6,2208_2008,2.5,12,1,TRT02,2.5,NA,NA,0,0,NA,NA,2208
2007,5,2208_2007,2.5,12,1,TRT02,2.5,NA,NA,0,0,NA,NA,2208
2014,12,2208_2014,2.5,12,3,TRT02,NA,NA,2.5,4,NA,NA,4,2208
2011,9,2208_2011,2.5,12,2,TRT02,NA,2.5,NA,1,NA,1,NA,2208
2012,10,2208_2012,2,12,2,TRT02,NA,2,NA,1,NA,1,NA,2208
2013,11,2208_2013,3,12,2,TRT02,NA,3,NA,0,NA,0,NA,2208
1974,9,5835_1974,5,10,2,TRUBB,NA,5,NA,NA,NA,NA,NA,5835
1975,10,5835_1975,4.5,10,2,TRUBB,NA,4.5,NA,NA,NA,NA,NA,5835
1973,8,5835_1973,5,10,2,TRUBB,NA,5,NA,NA,NA,NA,NA,5835
2012,3,5118_2012,3.5,3,1,TRX09,3.5,NA,NA,0,0,NA,NA,5118
2009,4,5470_2009,3,4,1,TSL05,3,NA,NA,1,1,NA,NA,5470
2010,3,2948_2010,2.5,3,1,TSU07,2.5,NA,NA,NA,NA,NA,NA,2948
2010,4,2758_2010,4.5,13,1,TTL06,4.5,NA,NA,0,0,NA,NA,2758
2009,3,2758_2009,4,13,1,TTL06,4,NA,NA,0,0,NA,NA,2758
2014,8,2758_2014,5,13,2,TTL06,NA,5,NA,4,NA,4,NA,2758
2011,5,2758_2011,5,13,1,TTL06,5,NA,NA,0,0,NA,NA,2758
2012,6,2758_2012,4.5,13,1,TTL06,4.5,NA,NA,1,1,NA,NA,2758
2013,7,2758_2013,4.5,13,1,TTL06,4.5,NA,NA,1,1,NA,NA,2758
2015,9,2758_2015,5,13,2,TTL06,NA,5,NA,4,NA,4,NA,2758
2016,10,2758_2016,6,13,2,TTL06,NA,6,NA,0,NA,0,NA,2758
2017,11,2758_2017,5.5,13,2,TTL06,NA,5.5,NA,5,NA,5,NA,2758
2018,12,2758_2018,4.5,13,3,TTL06,NA,NA,4.5,1,NA,NA,1,2758
2019,13,2758_2019,5.5,13,3,TTL06,NA,NA,5.5,0,NA,NA,0,2758
2014,5,687_2014,3.75,8,1,TTL09,3.75,NA,NA,0,0,NA,NA,687
2012,3,687_2012,3,8,1,TTL09,3,NA,NA,NA,NA,NA,NA,687
2013,4,687_2013,3,8,1,TTL09,3,NA,NA,0,0,NA,NA,687
2015,6,687_2015,4,8,1,TTL09,4,NA,NA,0,0,NA,NA,687
2016,7,687_2016,4,8,1,TTL09,4,NA,NA,1,1,NA,NA,687
2017,8,687_2017,5,8,2,TTL09,NA,5,NA,0,NA,0,NA,687
2015,3,4303_2015,4,5,1,TTL12,4,NA,NA,NA,NA,NA,NA,4303
2016,4,4303_2016,4.5,5,1,TTL12,4.5,NA,NA,0,0,NA,NA,4303
2017,5,4303_2017,4.5,5,1,TTL12,4.5,NA,NA,NA,NA,NA,NA,4303
2010,9,5580_2010,4.5,10,2,TUFTY,NA,4.5,NA,3,NA,3,NA,5580
2009,8,5580_2009,4.5,10,2,TUFTY,NA,4.5,NA,0,NA,0,NA,5580
2011,10,5580_2011,4,10,2,TUFTY,NA,4,NA,2,NA,2,NA,5580
1984,3,1088_1984,3,3,1,TUR81,3,NA,NA,NA,NA,NA,NA,1088
1999,12,3972_1999,5,12,3,TURKS,NA,NA,5,0,NA,NA,0,3972
1998,11,3972_1998,4.75,12,2,TURKS,NA,4.75,NA,3,NA,3,NA,3972
1997,10,3972_1997,4.5,12,2,TURKS,NA,4.5,NA,7,NA,7,NA,3972
1995,8,3972_1995,4,12,2,TURKS,NA,4,NA,6,NA,6,NA,3972
2001,12,640_2001,5,12,3,TURPL,NA,NA,5,0,NA,NA,0,640
2000,11,640_2000,5.75,12,2,TURPL,NA,5.75,NA,0,NA,0,NA,640
1999,10,640_1999,5.75,12,2,TURPL,NA,5.75,NA,0,NA,0,NA,640
1998,9,640_1998,5.5,12,2,TURPL,NA,5.5,NA,0,NA,0,NA,640
2000,3,5313_2000,2,15,1,TUS97,2,NA,NA,0,0,NA,NA,5313
2004,7,5313_2004,4,15,1,TUS97,4,NA,NA,0,0,NA,NA,5313
2005,8,5313_2005,4,15,2,TUS97,NA,4,NA,0,NA,0,NA,5313
2006,9,5313_2006,4.5,15,2,TUS97,NA,4.5,NA,0,NA,0,NA,5313
2010,13,5313_2010,5,15,3,TUS97,NA,NA,5,0,NA,NA,0,5313
2009,12,5313_2009,4.5,15,3,TUS97,NA,NA,4.5,0,NA,NA,0,5313
2008,11,5313_2008,4.5,15,2,TUS97,NA,4.5,NA,0,NA,0,NA,5313
2007,10,5313_2007,4.5,15,2,TUS97,NA,4.5,NA,0,NA,0,NA,5313
2003,6,5313_2003,4,15,1,TUS97,4,NA,NA,NA,NA,NA,NA,5313
2001,4,5313_2001,3,15,1,TUS97,3,NA,NA,0,0,NA,NA,5313
2011,14,5313_2011,4.5,15,3,TUS97,NA,NA,4.5,0,NA,NA,0,5313
2012,15,5313_2012,5.5,15,3,TUS97,NA,NA,5.5,0,NA,NA,0,5313
1997,3,1867_1997,4,5,1,TWE94,4,NA,NA,0,0,NA,NA,1867
1999,5,1867_1999,4,5,1,TWE94,4,NA,NA,NA,NA,NA,NA,1867
1998,4,1867_1998,4.5,5,1,TWE94,4.5,NA,NA,NA,NA,NA,NA,1867
1985,3,1475_1985,4,4,1,TWI82,4,NA,NA,NA,NA,NA,NA,1475
1986,4,1475_1986,5,4,1,TWI82,5,NA,NA,NA,NA,NA,NA,1475
1990,4,4831_1990,4,4,1,TWI86,4,NA,NA,NA,NA,NA,NA,4831
1989,3,4831_1989,4,4,1,TWI86,4,NA,NA,NA,NA,NA,NA,4831
1973,11,3254_1973,5.5,12,2,TWINK,NA,5.5,NA,NA,NA,NA,NA,3254
1974,12,3254_1974,5.125,12,3,TWINK,NA,NA,5.125,NA,NA,NA,NA,3254
1975,8,631_1975,5,8,2,TWIST,NA,5,NA,NA,NA,NA,NA,631
2014,8,1706_2014,5,12,2,TWX06,NA,5,NA,0,NA,0,NA,1706
2015,9,1706_2015,4,12,2,TWX06,NA,4,NA,2,NA,2,NA,1706
2016,10,1706_2016,4.5,12,2,TWX06,NA,4.5,NA,3,NA,3,NA,1706
2017,11,1706_2017,4.5,12,2,TWX06,NA,4.5,NA,0,NA,0,NA,1706
2018,12,1706_2018,4.5,12,3,TWX06,NA,NA,4.5,2,NA,NA,2,1706
1986,3,4202_1986,3,15,1,TYS83,3,NA,NA,NA,NA,NA,NA,4202
1987,4,4202_1987,5,15,1,TYS83,5,NA,NA,0,0,NA,NA,4202
1988,5,4202_1988,5,15,1,TYS83,5,NA,NA,0,0,NA,NA,4202
1989,6,4202_1989,5,15,1,TYS83,5,NA,NA,0,0,NA,NA,4202
1990,7,4202_1990,5,15,1,TYS83,5,NA,NA,5,5,NA,NA,4202
1991,8,4202_1991,6,15,2,TYS83,NA,6,NA,1,NA,1,NA,4202
1992,9,4202_1992,5.5,15,2,TYS83,NA,5.5,NA,0,NA,0,NA,4202
1993,10,4202_1993,6.25,15,2,TYS83,NA,6.25,NA,5,NA,5,NA,4202
1994,11,4202_1994,6.5,15,2,TYS83,NA,6.5,NA,10,NA,10,NA,4202
1995,12,4202_1995,5.5,15,3,TYS83,NA,NA,5.5,1,NA,NA,1,4202
1996,13,4202_1996,2.5,15,3,TYS83,NA,NA,2.5,2,NA,NA,2,4202
1997,14,4202_1997,6.5,15,3,TYS83,NA,NA,6.5,0,NA,NA,0,4202
1998,15,4202_1998,5.5,15,3,TYS83,NA,NA,5.5,0,NA,NA,0,4202
1992,3,4954_1992,3.125,14,1,TYS89,3.125,NA,NA,0,0,NA,NA,4954
1993,4,4954_1993,4,14,1,TYS89,4,NA,NA,0,0,NA,NA,4954
1994,5,4954_1994,5.125,14,1,TYS89,5.125,NA,NA,0,0,NA,NA,4954
1995,6,4954_1995,5,14,1,TYS89,5,NA,NA,3,3,NA,NA,4954
1996,7,4954_1996,2,14,1,TYS89,2,NA,NA,1,1,NA,NA,4954
1997,8,4954_1997,5,14,2,TYS89,NA,5,NA,4,NA,4,NA,4954
1998,9,4954_1998,5,14,2,TYS89,NA,5,NA,3,NA,3,NA,4954
1999,10,4954_1999,5.5,14,2,TYS89,NA,5.5,NA,1,NA,1,NA,4954
2000,11,4954_2000,5,14,2,TYS89,NA,5,NA,4,NA,4,NA,4954
2001,12,4954_2001,5,14,3,TYS89,NA,NA,5,NA,NA,NA,NA,4954
2002,13,4954_2002,5.5,14,3,TYS89,NA,NA,5.5,2,NA,NA,2,4954
2003,14,4954_2003,5,14,3,TYS89,NA,NA,5,0,NA,NA,0,4954
2017,6,2292_2017,5.5,6,1,TYWIN,5.5,NA,NA,0,0,NA,NA,2292
2019,5,2170_2019,6,6,1,UHA14,6,NA,NA,4,4,NA,NA,2170
2020,6,2170_2020,5,6,1,UHA14,5,NA,NA,9,9,NA,NA,2170
2010,5,5264_2010,4,6,1,UKL05,4,NA,NA,0,0,NA,NA,5264
2009,4,5264_2009,4,6,1,UKL05,4,NA,NA,0,0,NA,NA,5264
2008,3,5264_2008,3,6,1,UKL05,3,NA,NA,0,0,NA,NA,5264
2011,6,5264_2011,4,6,1,UKL05,4,NA,NA,2,2,NA,NA,5264
2014,6,1190_2014,3.5,8,1,UKL08,3.5,NA,NA,NA,NA,NA,NA,1190
2011,3,1190_2011,3,8,1,UKL08,3,NA,NA,0,0,NA,NA,1190
2012,4,1190_2012,4,8,1,UKL08,4,NA,NA,0,0,NA,NA,1190
2013,5,1190_2013,3,8,1,UKL08,3,NA,NA,0,0,NA,NA,1190
2015,7,1190_2015,4,8,1,UKL08,4,NA,NA,NA,NA,NA,NA,1190
2016,8,1190_2016,3.5,8,2,UKL08,NA,3.5,NA,NA,NA,NA,NA,1190
2012,3,813_2012,4.5,3,1,UKL09,4.5,NA,NA,NA,NA,NA,NA,813
2016,4,47_2016,3.5,8,1,UKL12,3.5,NA,NA,0,0,NA,NA,47
2017,5,47_2017,5.5,8,1,UKL12,5.5,NA,NA,0,0,NA,NA,47
2018,6,47_2018,5,8,1,UKL12,5,NA,NA,0,0,NA,NA,47
2019,7,47_2019,5.5,8,1,UKL12,5.5,NA,NA,0,0,NA,NA,47
2020,8,47_2020,5,8,2,UKL12,NA,5,NA,0,NA,0,NA,47
2019,5,2179_2019,6.5,6,1,UKL14,6.5,NA,NA,0,0,NA,NA,2179
2020,6,2179_2020,6,6,1,UKL14,6,NA,NA,NA,NA,NA,NA,2179
2015,3,1651_2015,4,6,1,ULU12,4,NA,NA,0,0,NA,NA,1651
2016,4,1651_2016,4,6,1,ULU12,4,NA,NA,NA,NA,NA,NA,1651
2017,5,1651_2017,5,6,1,ULU12,5,NA,NA,NA,NA,NA,NA,1651
2018,6,1651_2018,5.75,6,1,ULU12,5.75,NA,NA,NA,NA,NA,NA,1651
2019,4,3954_2019,4.5,5,1,ULU15,4.5,NA,NA,0,0,NA,NA,3954
2020,5,3954_2020,5,5,1,ULU15,5,NA,NA,0,0,NA,NA,3954
1978,3,1230_1978,3.5,10,1,UPR75,3.5,NA,NA,NA,NA,NA,NA,1230
1979,4,1230_1979,4,10,1,UPR75,4,NA,NA,NA,NA,NA,NA,1230
1980,5,1230_1980,4.5,10,1,UPR75,4.5,NA,NA,0,0,NA,NA,1230
1981,6,1230_1981,4,10,1,UPR75,4,NA,NA,0,0,NA,NA,1230
1982,7,1230_1982,4.5,10,1,UPR75,4.5,NA,NA,0,0,NA,NA,1230
1983,8,1230_1983,4.25,10,2,UPR75,NA,4.25,NA,0,NA,0,NA,1230
1984,9,1230_1984,4.5,10,2,UPR75,NA,4.5,NA,0,NA,0,NA,1230
1985,10,1230_1985,4.5,10,2,UPR75,NA,4.5,NA,NA,NA,NA,NA,1230
1981,3,4543_1981,3,13,1,UPR78,3,NA,NA,NA,NA,NA,NA,4543
1982,4,4543_1982,4,13,1,UPR78,4,NA,NA,NA,NA,NA,NA,4543
1983,5,4543_1983,4,13,1,UPR78,4,NA,NA,NA,NA,NA,NA,4543
1984,6,4543_1984,3,13,1,UPR78,3,NA,NA,0,0,NA,NA,4543
1985,7,4543_1985,4,13,1,UPR78,4,NA,NA,NA,NA,NA,NA,4543
1986,8,4543_1986,4.5,13,2,UPR78,NA,4.5,NA,NA,NA,NA,NA,4543
1987,9,4543_1987,4.125,13,2,UPR78,NA,4.125,NA,0,NA,0,NA,4543
1988,10,4543_1988,4.5,13,2,UPR78,NA,4.5,NA,0,NA,0,NA,4543
1989,11,4543_1989,4.5,13,2,UPR78,NA,4.5,NA,0,NA,0,NA,4543
1990,12,4543_1990,4,13,3,UPR78,NA,NA,4,NA,NA,NA,NA,4543
1991,13,4543_1991,3.5,13,3,UPR78,NA,NA,3.5,0,NA,NA,0,4543
1997,10,4973_1997,5.5,12,2,UPROA,NA,5.5,NA,0,NA,0,NA,4973
1998,11,4973_1998,6.5,12,2,UPROA,NA,6.5,NA,0,NA,0,NA,4973
1999,12,4973_1999,5,12,3,UPROA,NA,NA,5,NA,NA,NA,NA,4973
1995,8,4973_1995,6,12,2,UPROA,NA,6,NA,0,NA,0,NA,4973
1974,4,2721_1974,4.5,9,1,UPT70,4.5,NA,NA,NA,NA,NA,NA,2721
1977,7,2721_1977,5.5,9,1,UPT70,5.5,NA,NA,NA,NA,NA,NA,2721
1978,8,2721_1978,5,9,2,UPT70,NA,5,NA,NA,NA,NA,NA,2721
1979,9,2721_1979,5.5,9,2,UPT70,NA,5.5,NA,NA,NA,NA,NA,2721
1973,3,2721_1973,4,9,1,UPT70,4,NA,NA,NA,NA,NA,NA,2721
1974,3,2461_1974,1.5,10,1,UPT71,1.5,NA,NA,NA,NA,NA,NA,2461
1977,6,2461_1977,4.5,10,1,UPT71,4.5,NA,NA,NA,NA,NA,NA,2461
1978,7,2461_1978,4.5,10,1,UPT71,4.5,NA,NA,0,0,NA,NA,2461
1979,8,2461_1979,5.5,10,2,UPT71,NA,5.5,NA,0,NA,0,NA,2461
1980,9,2461_1980,6.5,10,2,UPT71,NA,6.5,NA,0,NA,0,NA,2461
1981,10,2461_1981,6.5,10,2,UPT71,NA,6.5,NA,0,NA,0,NA,2461
1979,3,336_1979,3,7,1,UPT76,3,NA,NA,NA,NA,NA,NA,336
1983,7,336_1983,5.5,7,1,UPT76,5.5,NA,NA,NA,NA,NA,NA,336
1982,6,336_1982,5.375,7,1,UPT76,5.375,NA,NA,NA,NA,NA,NA,336
1981,5,336_1981,5,7,1,UPT76,5,NA,NA,NA,NA,NA,NA,336
